SearchID,Speaker,LeftContext,Codes,RightContext,City
48,85agm1," Ben euh, au mois de",1114," euh, j/uin, juin deux mille0413.",Vendee
49,85agm1,'a bricolais tout le,112, temps alor0412s aa allait (bruit de fond)).,Vendee
50,85agm1,obylette0412 quoi je,112, l'a bricolais tout le0112 temps alor0412s aa all,Vendee
51,85agm1,"/vais, ma mobylette",412, quoi je0112 l'a bricolais tout le0112 temps alor0,Vendee
52,85agm1,ulais deja tout pe,212,"tit, euh. Pfft enfin j'a/vais, ma mobylette0412 q",Vendee
53,85agm1,"lu euh, j'ai toujour",411,s ete euh.,Vendee
54,85agm1,GM: Je,132," voulais deja tout pe0212tit, euh. Pfft enfin j'",Vendee
55,85agm1,quoi. Ca m'a tout le,112," temps plu euh, j'ai toujour0411s ete euh.",Vendee
56,85agm1,s qu'en B.E.P. tu le,112, vois un tout petit peu.,Vendee
57,85agm1,GM: Ouais franche,312,ment c'est bien quoi. Ca m'a tout le0112 temps plu,Vendee
58,85agm1,u vois le0112 diesel,412," vraiment en entier quoi, alors qu'en B.E.P. tu le",Vendee
59,85agm1," as, euh. Tu vois le",112," diesel0412 vraiment en entier quoi, alors qu'en B",Vendee
60,85agm1,un moteur0412 diesel,1413, euh.,Vendee
61,85agm1,marche0421 un moteur,412, diesel1413 euh.,Vendee
62,85agm1," euh, comment marche",421, un moteur0412 diesel1413 euh.,Vendee
63,85agm1," donc1412 euh, pompe",411," injection, euh, comment marche0421 un moteur0412",Vendee
64,85agm1,lO411 en entier donc,1412," euh, pompe0411 injection, euh, comment marche0421",Vendee
65,85agm1," Tu, tu vois tout le",112," dieselO411 en entier donc1412 euh, pompe0411 inje",Vendee
66,85agm1," la, de0112 la pompe",412," d'injection a euh,",Vendee
67,85agm1,"aa va de0112 la, de",112," la pompe0412 d'injection a euh,",Vendee
68,85agm1,"1 euh, ben aa va de",112," la, de0112 la pompe0412 d'injection a euh,",Vendee
69,85agm1,0421nt a la voiture,411, au diesel0412 quoi.,Vendee
70,85agm1,oiture0411 au diesel,412, quoi.,Vendee
71,85agm1, GM: Alor,412,"s donc141 euh, ben aa va de0112 la, de0112 la pom",Vendee
72,85agm1, qui se0112 rapporte,421,nt a la voiture0411 au diesel0412 quoi.,Vendee
73,85agm1,,112, rapporte0421nt a la voiture0411 au diesel0412 qu,Vendee
74,85agm1,st tous les systame,1413,"s euh, qui se0112 rapporte0421nt a la voiture0411",Vendee
75,85agm1,siste en quoi?> mise,411, au point.,Vendee
76,85agm1,GM: Ben dieseliste,421," c'est tous les systame1413s euh, qui se0112 rapp",Vendee
77,85agm1,"nt euh, dieseliste",423,0,Vendee
78,85agm1,GM: Dieseliste,421," et euh, mise0411 au poi",Vendee
79,85agm1,ras j'ai ete vers,412," euh, des, euh, mentions complementaire0412s qui",Vendee
80,85agm1,ions complementaire,412,"s qui etaient euh, dieseliste0423.",Vendee
81,85agm1,0312rie. Reparateur,413,0,Vendee
82,85agm1,"C.A.P. euh, carrosse",312,rie. Reparateur0413.,Vendee
83,85agm1,GM: Ensuite,412," j'ai fait ma, euh, j'ai passe aussi un B.E.P. C.",Vendee
84,85agm1,", C.A.P. mecanique",1414," euh, auto.",Vendee
85,85ajf1," pas de1114, quelque",452," chose0412 qui soit, qui soit touristique0413.",Vendee
86,85ajf1,: Mais il y a pas de,1114,", quelque0452 chose0412 qui soit, qui soit tourist",Vendee
87,85ajf1,ader et puis d'avoir,412, des.,Vendee
88,85ajf1,h aux gens de0112 se,1122, balader et puis d'avoir0412 des.,Vendee
89,85ajf1,14nt euh aux gens de,112, se1122 balader et puis d'avoir0412 des.,Vendee
90,85ajf1,onc0412 qui permette,1414,nt euh aux gens de0112 se1122 balader et puis d'av,Vendee
91,85ajf1,,412, qui permette1414nt euh aux gens de0112 se1122 bal,Vendee
92,85ajf1,"ui, qui ont ete re",1212,"tapes, donc0412 qui permette1414nt euh aux gens d",Vendee
93,85ajf1,422s lavoir0414s par,312,#NAME?,Vendee
94,85ajf1,0414s par0312ci par,312,#NAME?,Vendee
95,85ajf1, quelque1422s lavoir,414,"s par0312ci par0312la qui, qui ont ete re1212",Vendee
96,85ajf1,"ar1414t euh, quelque",1422,"s lavoir0414s par0312ci par0312la qui, qui ont",Vendee
97,85ajf1," non, a par0412t le",1124,",",Vendee
98,85ajf1,JF : a par,1414,"t euh, quelque1422s lavoir0414s par0312ci par0312",Vendee
99,85ajf1,"nts euh, non, a par",412,"t le1124,",Vendee
100,85ajf1,JF: Sur0412 Treize,312,"Vents euh, non, a par0412t le1124,",Vendee
101,85ajf1,JF: Sur,412," Treize0312Vents euh, non, a par0412t le1124,",Vendee
102,85ajf1,0412 le0122 departe,1322,ment.,Vendee
103,85ajf1,enagees par0412 le,122, departe1322ment.,Vendee
104,85ajf1,,412, le0122 departe1322ment.,Vendee
105,85ajf1, qu'il y a des chose,414,s qui ont ete amenagees par0412 le0122 depart,Vendee
106,85ajf1,"mais euh, bon, parce",312, qu'il y a des chose0414s qui ont ete amenagee,Vendee
107,85ajf1,vre0421s un peu plus,414,", mais euh, bon, parce0312 qu'il y a des chose0414",Vendee
108,85ajf1,", qui soit visitable",423,0,Vendee
109,85ajf1," On a, sur Maliavre",421,"s un peu plus0414, mais euh, bon, parce0312 qu'il",Vendee
110,85ajf1,qui reste0421 encore,414,", qui, qui soit, qui soit visitable0423.",Vendee
111,85ajf1,"irais qui, qui reste",421," encore0414, qui, qui soit, qui soit visitable0423",Vendee
112,85ajf1,"JF: bon euh, je",132," dirais qui, qui reste0421 encore0414, qui, qui so",Vendee
113,85ajf1,"4, de1132 patrimoine",1414," euh,",Vendee
114,85ajf1,"l y a pas de1114, de",1132," patrimoine1414 euh,",Vendee
115,85ajf1,"l y a, il y a pas de",1114,", de1132 patrimoine1414 euh,",Vendee
116,85ajf1,e0411 exceptionnelle,413, hein.,Vendee
117,85ajf1,JF: Malheureuse,312,"ment non. Euh, il y a, il y a pas de1114, de1132 p",Vendee
118,85ajf1,est une0411 aventure,411, exceptionnelle0413 hein.,Vendee
119,85ajf1,"st, c'est, c'est une",411, aventure0411 exceptionnelle0413 hein.,Vendee
120,85ajf1,JF: Le,2132," Puy du Fou, c'est, c'est, c'est, c'est une0411 av",Vendee
121,85ajf1,d passage0414 grace,411, au Puy du Fou hein.,Vendee
122,85ajf1,414 un grand passage,414, grace0411 au Puy du Fou hein.,Vendee
123,85ajf1, l'ete quand maame,1414, un grand passage0414 grace0411 au Puy du Fou hei,Vendee
124,85ajf1,avantage0412 d'avoir,412, l'ete quand maame1414 un grand passage0414 gra,Vendee
125,85ajf1,"bouge0412 quoi, donc",1414," euh, voila.",Vendee
126,85ajf1," a, on a l'avantage",412, d'avoir0412 l'ete quand maame1414 un grand pass,Vendee
127,85ajf1,population qui bouge,412," quoi, donc1414 euh, voila.",Vendee
128,85ajf1,"t, avec1414 euh, une",412," population qui bouge0412 quoi, donc1414 euh, voil",Vendee
129,85ajf1,"t interessant, avec",1414," euh, une0412 population qui bouge0412 quoi, donc1",Vendee
130,85ajf1,"24 euh, re0232lative",312,"ment interessant, avec1414 euh, une0412 populatio",Vendee
131,85ajf1,"un calme1424 euh, re",232,"lative0312ment interessant, avec1414 euh, une0412",Vendee
132,85ajf1,"4, (X) dans un calme",1424," euh, re0232lative0312ment interessant, avec1414",Vendee
133,85ajf1,ure0412 de1122 Nante,414,"s hein, d'ici euh.",Vendee
134,85ajf1,JF: Donc,414,", (X) dans un calme1424 euh, re0232lative0312ment",Vendee
135,85ajf1,e1222miheure0412 de,1122," Nante0414s hein, d'ici euh.",Vendee
136,85ajf1,e0412 de1222miheure,412," de1122 Nante0414s hein, d'ici euh.",Vendee
137,85ajf1,on est a une0412 de,1222,"miheure0412 de1122 Nante0414s hein, d'ici euh.",Vendee
138,85ajf1,"s0414, on est a une",412," de1222miheure0412 de1122 Nante0414s hein, d'ici",Vendee
139,85ajf1,s loin de0112 Nantes,414,", on est a une0412 de1222miheure0412 de1122 Nant",Vendee
140,85ajf1,des ville0414s comme,1412," euh Cholet ou Les Herbiers,",Vendee
141,85ajf1,X) pas tras loin de,112," Nantes0414, on est a une0412 de1222miheure0412",Vendee
142,85ajf1,ne0414s ou des ville,414,"s comme1412 euh Cholet ou Les Herbiers,",Vendee
143,85ajf1,s trop loin des zone,411,s urbaine0414s ou des ville0414s comme1412 euh Cho,Vendee
144,85ajf1,es zone0411s urbaine,414,s ou des ville0414s comme1412 euh Cholet ou Les He,Vendee
145,85ajf1, dirais a la limite,1414," euh, euh, on est l/, pas trop loin des zone0411s",Vendee
146,85ajf1,"JF: Et euh, je",132," dirais a la limite1414 euh, euh, on est l/, pas",Vendee
147,85ajf1,cadre1422 magnifique,413, hein.,Vendee
148,85ajf1,on est dans un cadre,1422, magnifique0413 hein.,Vendee
149,85ajf1,re0414 parce0312 que,1424, on est dans un cadre1422 magnifique0413 hein.,Vendee
150,85ajf1,construire0414 parce,312, que1424 on est dans un cadre1422 magnifique0413 h,Vendee
151,85ajf1,faire0412 construire,414, parce0312 que1424 on est dans un cadre1422 magnif,Vendee
152,85ajf1,"train du, du village",414,",",Vendee
153,85ajf1,JF: (X) puisse,411,nt y rester et faire0412 construire0414 parce0312,Vendee
154,85ajf1,nt y rester et faire,412, construire0414 parce0312 que1424 on est dans un c,Vendee
155,85ajf1, les gens qui vienne,422,"nt louer, qui, qui s'habituent un peu au train tra",Vendee
156,85ajf1,"fasse0414, c'est que",1114,,Vendee
157,85ajf1,"JF: on f/, on, juste",1322,"ment, les gens qui vienne0422nt louer, qui, qui s'",Vendee
158,85ajf1,'il faut qu'on fasse,414,", c'est que1114",Vendee
159,85ajf1,"r0432 contre0424, ce",122," qu'il faut qu'on fasse0414, c'est que1114",Vendee
160,85ajf1," euh, par0432 contre",424,", ce0122 qu'il faut qu'on fasse0414, c'est que1114",Vendee
161,85ajf1,,432," contre0424, ce0122 qu'il faut qu'on fasse0414, c'",Vendee
162,85ajf1,"urde1322mande, donc",1414," euh, par0432 contre0424, ce0122 qu'il faut qu'on",Vendee
163,85ajf1, il y a un potentiel,412," qui est surde1322mande, donc1414 euh, par0432 co",Vendee
164,85ajf1,el0412 qui est surde,1322,"mande, donc1414 euh, par0432 contre0424, ce0122 q",Vendee
165,85ajf1,"a, on a un potentiel",1414," euh,",Vendee
166,85ajf1,"n, au niveau locatif",414,", on a, on a un potentiel1414 euh,",Vendee
167,85ajf1,JF: Alor,434,"s, ben aa, il faut, faut, faut essayer.",Vendee
168,85ajf1,s faire0412 re1222ve,312,nir. Oui vasy vasy.>,Vendee
169,85ajf1,aut les faire0412 re,1222,ve0312nir. Oui vasy vasy.>,Vendee
170,85ajf1,"faut, faut les faire",412, re1222ve0312nir. Oui vasy vasy.>,Vendee
171,85ajf1,"e0414, parce0312 que",1422," la population vieillit, et euh, c'est pas bon quo",Vendee
172,85ajf1," jeunesse0414, parce",312," que1422 la population vieillit, et euh, c'est pas",Vendee
173,85ajf1,issu de0112 jeunesse,414,", parce0312 que1422 la population vieillit, et euh",Vendee
174,85ajf1,2nir0414 un tissu de,112," jeunesse0414, parce0312 que1422 la population vie",Vendee
175,85ajf1,de0112 mainte0312nir,414," un tissu de0112 jeunesse0414, parce0312 que1422 l",Vendee
176,85ajf1,ssayer de0112 mainte,312,"nir0414 un tissu de0112 jeunesse0414, parce0312 qu",Vendee
177,85ajf1,e1322ment essayer de,112," mainte0312nir0414 un tissu de0112 jeunesse0414, p",Vendee
178,85ajf1,JF : Juste,1322,ment essayer de0112 mainte0312nir0414 un tissu de0,Vendee
179,85ajf1,s de1212puis quelque,1422,"s annees, enfin ici, qu'il faudra rattraper.",Vendee
180,85ajf1,414d qu'on a pris de,1212,"puis quelque1422s annees, enfin ici, qu'il faudra",Vendee
181,85ajf1,est le1112 re0212tar,414,"d qu'on a pris de1212puis quelque1422s annees, en",Vendee
182,85ajf1,JF: c'est le1112 re,212,tar0414d qu'on a pris de1212puis quelque1422s ann,Vendee
183,85ajf1,JF: c'est le,1112, re0212tar0414d qu'on a pris de1212puis quelque142,Vendee
184,85ajf1,2322ment la nouvelle,412," municipalite,",Vendee
185,85ajf1,11 oa l'on va juste,2322,"ment la nouvelle0412 municipalite,",Vendee
186,85ajf1,"le1114, le1132 futur",411, oa l'on va juste2322ment la nouvelle0412 municip,Vendee
187,85ajf1,"1122 dans le1114, le",1132, futur0411 oa l'on va juste2322ment la nouvelle04,Vendee
188,85ajf1,0412 que1122 dans le,1114,", le1132 futur0411 oa l'on va juste2322ment la no",Vendee
189,85ajf1,JF: je0132 pense,412," que1122 dans le1114, le1132 futur0411 oa l'on va",Vendee
190,85ajf1,je0132 pense0412 que,1122," dans le1114, le1132 futur0411 oa l'on va juste23",Vendee
191,85ajf1,JF: je,132," pense0412 que1122 dans le1114, le1132 futur0411 o",Vendee
192,85ajf1,,1412," chose0414, mais",Vendee
193,85ajf1,'est autre1412 chose,414,", mais",Vendee
194,85ajf1,il0414 parce0412 que,1122," la c'est, c'est autre1412 chose0414, mais",Vendee
195,85ajf1,12 detail0414 parce,412," que1122 la c'est, c'est autre1412 chose0414, mai",Vendee
196,85ajf1, dans le0112 detail,414," parce0412 que1122 la c'est, c'est autre1412 chos",Vendee
197,85ajf1,re0414 parce0452 que,1124,,Vendee
198,85ajf1,a pas entrer dans le,112," detail0414 parce0412 que1122 la c'est, c'est au",Vendee
199,85ajg1,12la parce0312 que,1424,", c'est pas comme0412 mainte0312nant, mainte0312na",Vendee
200,85ajg1,,312," que1424, c'est pas comme0412 mainte0312nant, main",Vendee
201,85ajg1,,412,"la parce0312 que1424, c'est pas comme0412 mainte",Vendee
202,85ajg1,oyait moins a cette,412," periode0412la parce0312 que1424, c'est pas com",Vendee
203,85ajg1," pas oui, oui, sare",312,"ment, oui, oui.",Vendee
204,85ajg1,JG: Ah aa m'etonne,412," pas oui, oui, sare0312ment, oui, oui.",Vendee
205,85ajg1,,132," crois, a Madagascar0412 labas.",Vendee
206,85ajg1,"crois, a Madagascar",412, labas.,Vendee
207,85ajg1,"1s apras, mais elle",411," est decedee labas, je0132 crois, a Madagasc",Vendee
208,85ajg1,JG: Alor,411,"s apras, mais elle0411 est decedee labas, je",Vendee
209,85ajg1," veut, a Madagascar",413,". Voila, oui.",Vendee
210,85ajg1,JG: En France,414,", si on veut, a Madagascar0413.",Vendee
211,85ajg1,", le1132 temps qu'il",411,"s ont reste ici, mais ils sont partis, ils sont p",Vendee
212,85ajg1,"viens pas le1114, le",1132," temps qu'il0411s ont reste ici, mais ils sont pa",Vendee
213,85ajg1,0112 souviens pas le,1114,", le1132 temps qu'il0411s ont reste ici, mais ils",Vendee
214,85ajg1,"is apras, je1132 me",112," souviens pas le1114, le1132 temps qu'il0411s ont",Vendee
215,85ajg1,JG: Parce0312 que,1424,", ils, ils sont partis apras, je1132 me0112 souvi",Vendee
216,85ajg1,"nt partis apras, je",1132," me0112 souviens pas le1114, le1132 temps qu'il041",Vendee
217,85ajg1,"12ment, a l'epoque",414, quoi hein.,Vendee
218,85ajg1,JG: Parce,312," que1424, ils, ils sont partis apras, je1132 me01",Vendee
219,85ajg1,"naissais bien, sare",312,"ment, a l'epoque0414 quoi hein.",Vendee
220,85ajg1,2 personne0412 comme,412, aa.,Vendee
221,85ajg1,"JG: Oh, je",1132," la connaissais bien, sare0312ment, a l'epoque0",Vendee
222,85ajg1,ait une0412 personne,412, comme0412 aa.,Vendee
223,85ajg1,"re0414, c'etait une",412, personne0412 comme0412 aa.,Vendee
224,85ajg1,", ta, ta grandmare",414,", c'etait une0412 personne0412 comme0412 aa.",Vendee
225,85ajg1,me0414 parce0352 que,1424, euh,Vendee
226,85ajg1,JG: Mais alor,414,"s, ah oui. Oh ben, ta, ta grandmare0414, c'etai",Vendee
227,85ajg1,uand maame0414 parce,352, que1424 euh,Vendee
228,85ajg1,it sorti quand maame,414, parce0352 que1424 euh,Vendee
229,85ajg1,si tu veux aller par,412," la, hein.",Vendee
230,85ajg1,JG: Euh et. Bon alor,414,"s, il s'en etait sorti quand maame0414 parce0352",Vendee
231,85ajg1,JG: politique,414,", si tu veux aller par0412 la, hein.",Vendee
232,85ajg1,nniers de1112 guerre,2414,",",Vendee
233,85ajg1,JG: mais lui il,411, avait ete recupere comme1414 euh,Vendee
234,85ajg1,e recupere comme,1414, euh,Vendee
235,85ajg1,,1112," guerre2414,",Vendee
236,85ajg1,", c'etait pas comme",412," nous, nous on etait prisonniers de1112 guerre241",Vendee
237,85ajg1,JG: Et lui il,411," avait ete, c'etait pas comme0412 nous, nous on",Vendee
238,85ajg1,JG: Il pe1212sait je,132, sais pas combien.,Vendee
239,85ajg1,JG: Il pe,1212,sait je0132 sais pas combien.,Vendee
240,85ajg1,0412 dans son siage,2413,0,Vendee
241,85ajg1,e0212veux bon. Il te,212,nait a peine0412 dans son siage2413.,Vendee
242,85ajg1, te0212nait a peine,412, dans son siage2413.,Vendee
243,85ajg1,s lui couper les che,212,veux bon. Il te0212nait a peine0412 dans son sia,Vendee
244,85ajg1,12veux parce0312 que,1422," j'etais, j'etais coiffeur0412 la.",Vendee
245,85ajg1,"s, j'etais coiffeur",412, la.,Vendee
246,85ajg1,es che0212veux parce,312," que1422 j'etais, j'etais coiffeur0412 la.",Vendee
247,85ajg1,2 lui couper les che,212,"veux parce0312 que1422 j'etais, j'etais coiffeur",Vendee
248,85ajg1,12 qu'il fallait que,112, j'aille0412 lui couper les che0212veux parce0312,Vendee
249,85ajg1,lait que0112 j'aille,412, lui couper les che0212veux parce0312 que1422 j'e,Vendee
250,85ajg1,elle m'a fait savoir,412, qu'il fallait que0112 j'aille0412 lui couper les,Vendee
251,85ajg1,JG: Alor,414,"s, elle m'a, elle m'a fait savoir0412 qu'il fallai",Vendee
252,85ajg1,"nglaise0414 hein, je",132, crois Oui c'est aa.,Vendee
253,85ajg1,ait une0411 Anglaise,414," hein, je0132 crois Oui",Vendee
254,85ajg1,monde.> c'etait une,411," Anglaise0414 hein, je0132 crois",Vendee
255,85ajg1,JG: Tu te,112, souviens pas toi ?,Vendee
256,85ajg1," sa euh, son epouse",412," deja, son prenom?",Vendee
257,85ajg1,mment qu'elle s'appe,312,"lait sa euh, son epouse0412 deja, son prenom?",Vendee
258,85ajg1,: on etait re0212ve,1322,"nait un peu nous un, euh, un peu avant lui.",Vendee
259,85ajg1,JG: on etait re,212,"ve1322nait un peu nous un, euh, un peu avant lui.",Vendee
260,85ajg1,"322nu euh, a Treize",312,"Vents,",Vendee
261,85ajg1, quand il0411 est re,212,"ve1322nu euh, a Treize0312Vents,",Vendee
262,85ajg1, il0411 est re0212ve,1322,"nu euh, a Treize0312Vents,",Vendee
263,85ajg1,22 souviens quand il,411," est re0212ve1322nu euh, a Treize0312Vents,",Vendee
264,85ajg1,JG: Je1132 me,1122," souviens quand il0411 est re0212ve1322nu euh, a",Vendee
265,85ajg1,JG: Je,1132, me1122 souviens quand il0411 est re0212ve1322nu e,Vendee
266,85ajg1, lui ton grandpare,414,", hein.",Vendee
267,85ajg1,JG: Il,411," y a ete aussi lui ton grandpare0414, hein.",Vendee
268,85ajg1,andpare0414 lui il,411, a ete euh.,Vendee
269,85ajg1,G: Pendant la guerre,413,0,Vendee
270,85ajg1,JG: Donc,414, ton grandpare0414 lui il0411 a ete euh.,Vendee
271,85ajg1,0414 ton grandpare,414, lui il0411 a ete euh.,Vendee
272,85ajg1,JG: En Alle,312,magne0413.,Vendee
273,85ajg1,JG: En Alle0312magne,413,0,Vendee
274,85ajg1,ai ete de0112 cinq,411, ans prisonnier.,Vendee
275,85ajg1,"e1454, j'ai ete de",112, cinq0411 ans prisonnier.,Vendee
276,85ajg1,"ents, par0412 contre",1454,", j'ai ete de0112 cinq0411 ans prisonnier.",Vendee
277,85ajg1,"reize0312Vents, par",412," contre1454, j'ai ete de0112 cinq0411 ans prison",Vendee
278,85ajg1,12s reste a Treize,312,"Vents, par0412 contre1454, j'ai ete de0112 cinq",Vendee
279,85ajg1,ire0412 j'ai toujour,412,"s reste a Treize0312Vents, par0412 contre1454,",Vendee
280,85alt1, vieille0412s pierre,412,s quoi.,Vendee
281,85alt1,mour0412 des vieille,412,s pierre0412s quoi.,Vendee
282,85alt1,"14, pour0412 l'amour",412, des vieille0412s pierre0412s quoi.,Vendee
283,85alt1,"LT: Par0414, pour",412, l'amour0412 des vieille0412s pierre0412s quoi.,Vendee
284,85alt1,LT: Par,414,", pour0412 l'amour0412 des vieille0412s pierre0412",Vendee
